,realtime_start,date,value
885,1997-05-07 00:00:00,1970-07-01 00:00:00,1047.8
886,1999-10-28 00:00:00,1970-07-01 00:00:00,
887,1999-10-29 00:00:00,1970-07-01 00:00:00,1051.9
888,2003-12-10 00:00:00,1970-07-01 00:00:00,1050.7
889,2009-07-31 00:00:00,1970-07-01 00:00:00,1050.5
890,2013-07-31 00:00:00,1970-07-01 00:00:00,1088.5
891,2017-10-27 00:00:00,1970-07-01 00:00:00,1088.461
892,2018-07-27 00:00:00,1970-07-01 00:00:00,1086.059
893,1991-12-04 00:00:00,1970-10-01 00:00:00,1026.1
894,1991-12-20 00:00:00,1970-10-01 00:00:00,1026.4
895,1996-01-19 00:00:00,1970-10-01 00:00:00,1052.3
896,1997-05-07 00:00:00,1970-10-01 00:00:00,1051.3
897,1999-10-28 00:00:00,1970-10-01 00:00:00,
898,1999-10-29 00:00:00,1970-10-01 00:00:00,1054.2
899,2003-12-10 00:00:00,1970-10-01 00:00:00,1052.9
900,2009-07-31 00:00:00,1970-10-01 00:00:00,1052.7
901,2013-07-31 00:00:00,1970-10-01 00:00:00,1091.5
902,2017-10-27 00:00:00,1970-10-01 00:00:00,1091.462
903,2018-07-27 00:00:00,1970-10-01 00:00:00,1088.608
904,1991-12-04 00:00:00,1971-01-01 00:00:00,1069.4
905,1991-12-20 00:00:00,1971-01-01 00:00:00,1069.8
906,1996-01-19 00:00:00,1971-01-01 00:00:00,1096.7
907,1997-05-07 00:00:00,1971-01-01 00:00:00,1096.8
908,1999-10-28 00:00:00,1971-01-01 00:00:00,
909,1999-10-29 00:00:00,1971-01-01 00:00:00,1099.9
910,2003-12-10 00:00:00,1971-01-01 00:00:00,1098.3
911,2009-07-31 00:00:00,1971-01-01 00:00:00,1098.1
912,2013-07-31 00:00:00,1971-01-01 00:00:00,1137.8
913,2017-10-27 00:00:00,1971-01-01 00:00:00,1137.812
914,2018-07-27 00:00:00,1971-01-01 00:00:00,1135.156
915,1991-12-04 00:00:00,1971-04-01 00:00:00,1087.8
916,1991-12-20 00:00:00,1971-04-01 00:00:00,1088.2
917,1996-01-19 00:00:00,1971-04-01 00:00:00,1116.8
918,1997-05-07 00:00:00,1971-04-01 00:00:00,1117.7
919,1999-10-28 00:00:00,1971-04-01 00:00:00,
920,1999-10-29 00:00:00,1971-04-01 00:00:00,1120.6
921,2003-12-10 00:00:00,1971-04-01 00:00:00,1119.1
922,2009-07-31 00:00:00,1971-04-01 00:00:00,1118.8
923,2013-07-31 00:00:00,1971-04-01 00:00:00,1159.4
924,2017-10-27 00:00:00,1971-04-01 00:00:00,1159.355
925,2018-07-27 00:00:00,1971-04-01 00:00:00,1156.271
926,1991-12-04 00:00:00,1971-07-01 00:00:00,1108.0
927,1991-12-20 00:00:00,1971-07-01 00:00:00,1108.4
928,1996-01-19 00:00:00,1971-07-01 00:00:00,1137.1
929,1997-05-07 00:00:00,1971-07-01 00:00:00,1137.3
930,1999-10-28 00:00:00,1971-07-01 00:00:00,
931,1999-10-29 00:00:00,1971-07-01 00:00:00,1140.8
932,2003-12-10 00:00:00,1971-07-01 00:00:00,1139.3
933,2009-07-31 00:00:00,1971-07-01 00:00:00,1139.1
934,2013-07-31 00:00:00,1971-07-01 00:00:00,1180.3
935,2017-10-27 00:00:00,1971-07-01 00:00:00,1180.313
936,2018-07-27 00:00:00,1971-07-01 00:00:00,1177.675
937,1991-12-04 00:00:00,1971-10-01 00:00:00,1122.0
938,1991-12-20 00:00:00,1971-10-01 00:00:00,1122.3
939,1996-01-19 00:00:00,1971-10-01 00:00:00,1150.9
940,1997-05-07 00:00:00,1971-10-01 00:00:00,1149.8
941,1999-10-28 00:00:00,1971-10-01 00:00:00,
942,1999-10-29 00:00:00,1971-10-01 00:00:00,1153.1
943,2003-12-10 00:00:00,1971-10-01 00:00:00,1151.7
944,2009-07-31 00:00:00,1971-10-01 00:00:00,1151.4
945,2013-07-31 00:00:00,1971-10-01 00:00:00,1193.6
946,2017-10-27 00:00:00,1971-10-01 00:00:00,1193.585
947,2018-07-27 00:00:00,1971-10-01 00:00:00,1190.297
948,1991-12-04 00:00:00,1972-01-01 00:00:00,1160.5
949,1991-12-20 00:00:00,1972-01-01 00:00:00,1160.9
950,1996-01-19 00:00:00,1972-01-01 00:00:00,1190.1
951,1997-05-07 00:00:00,1972-01-01 00:00:00,1190.2
952,1999-10-28 00:00:00,1972-01-01 00:00:00,
953,1999-10-29 00:00:00,1972-01-01 00:00:00,1192.5
954,2003-12-10 00:00:00,1972-01-01 00:00:00,1190.6
955,2009-07-31 00:00:00,1972-01-01 00:00:00,1190.1
956,2013-07-31 00:00:00,1972-01-01 00:00:00,1233.8
957,2017-10-27 00:00:00,1972-01-01 00:00:00,1233.807
958,2018-07-27 00:00:00,1972-01-01 00:00:00,1230.609
959,1991-12-04 00:00:00,1972-04-01 00:00:00,1192.1
960,1991-12-20 00:00:00,1972-04-01 00:00:00,1192.5
961,1996-01-19 00:00:00,1972-04-01 00:00:00,1223.5
962,1997-05-07 00:00:00,1972-04-01 00:00:00,1224.4
963,1999-10-28 00:00:00,1972-04-01 00:00:00,
964,1999-10-29 00:00:00,1972-04-01 00:00:00,1227.5
965,2003-12-10 00:00:00,1972-04-01 00:00:00,1225.9
966,2009-07-31 00:00:00,1972-04-01 00:00:00,1225.6
967,2013-07-31 00:00:00,1972-04-01 00:00:00,1270.1
968,2017-10-27 00:00:00,1972-04-01 00:00:00,1270.122
969,2018-07-27 00:00:00,1972-04-01 00:00:00,1266.369
970,1991-12-04 00:00:00,1972-07-01 00:00:00,1217.3
971,1991-12-20 00:00:00,1972-07-01 00:00:00,1217.7
972,1996-01-19 00:00:00,1972-07-01 00:00:00,1247.6
973,1997-05-07 00:00:00,1972-07-01 00:00:00,1247.8
974,1999-10-28 00:00:00,1972-07-01 00:00:00,
975,1999-10-29 00:00:00,1972-07-01 00:00:00,1252.0
976,2003-12-10 00:00:00,1972-07-01 00:00:00,1249.7
977,2009-07-31 00:00:00,1972-07-01 00:00:00,1249.3
978,2013-07-31 00:00:00,1972-07-01 00:00:00,1293.8
979,2017-10-27 00:00:00,1972-07-01 00:00:00,1293.837
980,2018-07-27 00:00:00,1972-07-01 00:00:00,1290.566
981,1991-12-04 00:00:00,1972-10-01 00:00:00,1256.2
982,1991-12-20 00:00:00,1972-10-01 00:00:00,1256.8
983,1996-01-19 00:00:00,1972-10-01 00:00:00,1287.9
984,1997-05-07 00:00:00,1972-10-01 00:00:00,1286.8
985,1999-10-28 00:00:00,1972-10-01 00:00:00,
986,1999-10-29 00:00:00,1972-10-01 00:00:00,1289.7
987,2003-12-10 00:00:00,1972-10-01 00:00:00,1287.0
988,2009-07-31 00:00:00,1972-10-01 00:00:00,1286.6
989,2013-07-31 00:00:00,1972-10-01 00:00:00,1332.0
990,2017-10-27 00:00:00,1972-10-01 00:00:00,1332.023
991,2018-07-27 00:00:00,1972-10-01 00:00:00,1328.904
992,1991-12-04 00:00:00,1973-01-01 00:00:00,1303.8
993,1991-12-20 00:00:00,1973-01-01 00:00:00,1304.4
994,1996-01-19 00:00:00,1973-01-01 00:00:00,1337.2
995,1997-05-07 00:00:00,1973-01-01 00:00:00,1337.5
996,1999-10-28 00:00:00,1973-01-01 00:00:00,
997,1999-10-29 00:00:00,1973-01-01 00:00:00,1338.4
998,2003-12-10 00:00:00,1973-01-01 00:00:00,1335.5
999,2009-07-31 00:00:00,1973-01-01 00:00:00,1335.1
1000,2013-07-31 00:00:00,1973-01-01 00:00:00,1380.7
1001,2017-10-27 00:00:00,1973-01-01 00:00:00,1380.68
1002,2018-07-27 00:00:00,1973-01-01 00:00:00,1377.49
1003,1991-12-04 00:00:00,1973-04-01 00:00:00,1333.9
1004,1991-12-20 00:00:00,1973-04-01 00:00:00,1334.5
1005,1996-01-19 00:00:00,1973-04-01 00:00:00,1367.7
1006,1997-05-07 00:00:00,1973-04-01 00:00:00,1369.4
1007,1999-10-28 00:00:00,1973-04-01 00:00:00,
1008,1999-10-29 00:00:00,1973-04-01 00:00:00,1374.4
1009,2003-12-10 00:00:00,1973-04-01 00:00:00,1371.9
1010,2009-07-31 00:00:00,1973-04-01 00:00:00,1371.5
1011,2013-07-31 00:00:00,1973-04-01 00:00:00,1417.6
1012,2017-10-27 00:00:00,1973-04-01 00:00:00,1417.595
1013,2018-07-27 00:00:00,1973-04-01 00:00:00,1413.887
1014,1991-12-04 00:00:00,1973-07-01 00:00:00,1357.8
1015,1991-12-20 00:00:00,1973-07-01 00:00:00,1358.4
1016,1996-01-19 00:00:00,1973-07-01 00:00:00,1390.5
1017,1997-05-07 00:00:00,1973-07-01 00:00:00,1391.4
1018,1999-10-28 00:00:00,1973-07-01 00:00:00,
1019,1999-10-29 00:00:00,1973-07-01 00:00:00,1394.1
1020,2003-12-10 00:00:00,1973-07-01 00:00:00,1391.2
1021,2009-07-31 00:00:00,1973-07-01 00:00:00,1390.7
1022,2013-07-31 00:00:00,1973-07-01 00:00:00,1436.8
1023,2017-10-27 00:00:00,1973-07-01 00:00:00,1436.813
1024,2018-07-27 00:00:00,1973-07-01 00:00:00,1433.838
1025,1991-12-04 00:00:00,1973-10-01 00:00:00,1400.7
1026,1991-12-20 00:00:00,1973-10-01 00:00:00,1401.2
1027,1996-01-19 00:00:00,1973-10-01 00:00:00,1435.3
1028,1997-05-07 00:00:00,1973-10-01 00:00:00,1432.3
1029,1999-10-28 00:00:00,1973-10-01 00:00:00,
1030,1999-10-29 00:00:00,1973-10-01 00:00:00,1435.3
1031,2003-12-10 00:00:00,1973-10-01 00:00:00,1432.3
1032,2009-07-31 00:00:00,1973-10-01 00:00:00,1431.8
1033,2013-07-31 00:00:00,1973-10-01 00:00:00,1479.1
1034,2017-10-27 00:00:00,1973-10-01 00:00:00,1479.069
1035,2018-07-27 00:00:00,1973-10-01 00:00:00,1476.289
1036,1991-12-04 00:00:00,1974-01-01 00:00:00,1410.4
1037,1991-12-20 00:00:00,1974-01-01 00:00:00,1410.9
1038,1996-01-19 00:00:00,1974-01-01 00:00:00,1446.6
1039,1997-05-07 00:00:00,1974-01-01 00:00:00,1446.5
1040,1999-10-28 00:00:00,1974-01-01 00:00:00,
1041,1999-10-29 00:00:00,1974-01-01 00:00:00,1450.0
1042,2003-12-10 00:00:00,1974-01-01 00:00:00,1447.0
1043,2009-07-31 00:00:00,1974-01-01 00:00:00,1446.5
1044,2013-07-31 00:00:00,1974-01-01 00:00:00,1494.7
1045,2017-10-27 00:00:00,1974-01-01 00:00:00,1494.654
1046,2018-07-27 00:00:00,1974-01-01 00:00:00,1491.209
1047,1991-12-04 00:00:00,1974-04-01 00:00:00,1443.5
1048,1991-12-20 00:00:00,1974-04-01 00:00:00,1444.1
1049,1996-01-19 00:00:00,1974-04-01 00:00:00,1480.2
1050,1997-05-07 00:00:00,1974-04-01 00:00:00,1482.5
1051,1999-10-28 00:00:00,1974-04-01 00:00:00,
1052,1999-10-29 00:00:00,1974-04-01 00:00:00,1487.6
1053,2003-12-10 00:00:00,1974-04-01 00:00:00,1485.3
1054,2009-07-31 00:00:00,1974-04-01 00:00:00,1484.8
1055,2013-07-31 00:00:00,1974-04-01 00:00:00,1534.2
1056,2017-10-27 00:00:00,1974-04-01 00:00:00,1534.22
1057,2018-07-27 00:00:00,1974-04-01 00:00:00,1530.056
1058,1991-12-04 00:00:00,1974-07-01 00:00:00,1473.9
1059,1991-12-20 00:00:00,1974-07-01 00:00:00,1474.7
1060,1996-01-19 00:00:00,1974-07-01 00:00:00,1510.9
1061,1997-05-07 00:00:00,1974-07-01 00:00:00,1511.7
1062,1999-10-28 00:00:00,1974-07-01 00:00:00,
1063,1999-10-29 00:00:00,1974-07-01 00:00:00,1514.8
1064,2003-12-10 00:00:00,1974-07-01 00:00:00,1514.2
1065,2009-07-31 00:00:00,1974-07-01 00:00:00,1513.7
1066,2013-07-31 00:00:00,1974-07-01 00:00:00,1563.4
1067,2017-10-27 00:00:00,1974-07-01 00:00:00,1563.396
1068,2018-07-27 00:00:00,1974-07-01 00:00:00,1560.026
1069,1991-12-04 00:00:00,1974-10-01 00:00:00,1504.0
1070,1991-12-20 00:00:00,1974-10-01 00:00:00,1504.8
1071,1996-01-19 00:00:00,1974-10-01 00:00:00,1549.7
1072,1997-05-07 00:00:00,1974-10-01 00:00:00,1546.8
1073,1999-10-28 00:00:00,1974-10-01 00:00:00,
1074,1999-10-29 00:00:00,1974-10-01 00:00:00,1551.6
1075,2003-12-10 00:00:00,1974-10-01 00:00:00,1553.4
1076,2009-07-31 00:00:00,1974-10-01 00:00:00,1552.8
1077,2013-07-31 00:00:00,1974-10-01 00:00:00,1603.0
1078,2017-10-27 00:00:00,1974-10-01 00:00:00,1603.004
1079,2018-07-27 00:00:00,1974-10-01 00:00:00,1599.679
1080,1991-12-04 00:00:00,1975-01-01 00:00:00,1512.7
1081,1991-12-20 00:00:00,1975-01-01 00:00:00,1513.6
1082,1996-01-19 00:00:00,1975-01-01 00:00:00,1559.6
1083,1997-05-07 00:00:00,1975-01-01 00:00:00,1560.3
1084,1999-10-28 00:00:00,1975-01-01 00:00:00,
1085,1999-10-29 00:00:00,1975-01-01 00:00:00,1567.2
1086,2003-12-10 00:00:00,1975-01-01 00:00:00,1570.0
1087,2009-07-31 00:00:00,1975-01-01 00:00:00,1569.4
1088,2013-07-31 00:00:00,1975-01-01 00:00:00,1619.6
1089,2017-10-27 00:00:00,1975-01-01 00:00:00,1619.553
1090,2018-07-27 00:00:00,1975-01-01 00:00:00,1616.116
1091,1991-12-04 00:00:00,1975-04-01 00:00:00,1551.2
1092,1991-12-20 00:00:00,1975-04-01 00:00:00,1552.1
1093,1996-01-19 00:00:00,1975-04-01 00:00:00,1596.4
1094,1997-05-07 00:00:00,1975-04-01 00:00:00,1597.8
1095,1999-10-28 00:00:00,1975-04-01 00:00:00,
1096,1999-10-29 00:00:00,1975-04-01 00:00:00,1603.1
1097,2003-12-10 00:00:00,1975-04-01 00:00:00,1605.6
1098,2009-07-31 00:00:00,1975-04-01 00:00:00,1605.0
1099,2013-07-31 00:00:00,1975-04-01 00:00:00,1656.4
1100,2017-10-27 00:00:00,1975-04-01 00:00:00,1656.448
1101,2018-07-27 00:00:00,1975-04-01 00:00:00,1651.853
1102,1991-12-04 00:00:00,1975-07-01 00:00:00,1613.3
1103,1991-12-20 00:00:00,1975-07-01 00:00:00,1614.4
1104,1996-01-19 00:00:00,1975-07-01 00:00:00,1657.3
1105,1997-05-07 00:00:00,1975-07-01 00:00:00,1657.1
1106,1999-10-28 00:00:00,1975-07-01 00:00:00,
1107,1999-10-29 00:00:00,1975-07-01 00:00:00,1659.9
1108,2003-12-10 00:00:00,1975-07-01 00:00:00,1663.1
1109,2009-07-31 00:00:00,1975-07-01 00:00:00,1662.4
1110,2013-07-31 00:00:00,1975-07-01 00:00:00,1713.8
1111,2017-10-27 00:00:00,1975-07-01 00:00:00,1713.812
1112,2018-07-27 00:00:00,1975-07-01 00:00:00,1709.82
1113,1991-12-04 00:00:00,1975-10-01 00:00:00,1662.1
1114,1991-12-20 00:00:00,1975-10-01 00:00:00,1663.3
1115,1996-01-19 00:00:00,1975-10-01 00:00:00,1709.1
1116,1997-05-07 00:00:00,1975-10-01 00:00:00,1707.3
1117,1999-10-28 00:00:00,1975-10-01 00:00:00,
1118,1999-10-29 00:00:00,1975-10-01 00:00:00,1710.5
1119,2003-12-10 00:00:00,1975-10-01 00:00:00,1714.6
1120,2009-07-31 00:00:00,1975-10-01 00:00:00,1713.9
1121,2013-07-31 00:00:00,1975-10-01 00:00:00,1765.9
1122,2017-10-27 00:00:00,1975-10-01 00:00:00,1765.867
1123,2018-07-27 00:00:00,1975-10-01 00:00:00,1761.831
1124,1991-12-04 00:00:00,1976-01-01 00:00:00,1716.5
1125,1991-12-20 00:00:00,1976-01-01 00:00:00,1717.8
1126,1996-01-19 00:00:00,1976-01-01 00:00:00,1767.4
1127,1997-05-07 00:00:00,1976-01-01 00:00:00,1767.3
1128,1999-10-28 00:00:00,1976-01-01 00:00:00,
1129,1999-10-29 00:00:00,1976-01-01 00:00:00,1770.3
1130,2003-12-10 00:00:00,1976-01-01 00:00:00,1772.6
1131,2009-07-31 00:00:00,1976-01-01 00:00:00,1771.9
1132,2013-07-31 00:00:00,1976-01-01 00:00:00,1824.5
1133,2017-10-27 00:00:00,1976-01-01 00:00:00,1824.509
1134,2018-07-27 00:00:00,1976-01-01 00:00:00,1820.487
1135,1991-12-04 00:00:00,1976-04-01 00:00:00,1745.1
1136,1991-12-20 00:00:00,1976-04-01 00:00:00,1746.4
1137,1996-01-19 00:00:00,1976-04-01 00:00:00,1797.1
1138,1997-05-07 00:00:00,1976-04-01 00:00:00,1797.9
1139,1999-10-28 00:00:00,1976-04-01 00:00:00,
1140,1999-10-29 00:00:00,1976-04-01 00:00:00,1803.1
1141,2003-12-10 00:00:00,1976-04-01 00:00:00,1804.9
1142,2009-07-31 00:00:00,1976-04-01 00:00:00,1804.2
1143,2013-07-31 00:00:00,1976-04-01 00:00:00,1856.9
1144,2017-10-27 00:00:00,1976-04-01 00:00:00,1856.944
1145,2018-07-27 00:00:00,1976-04-01 00:00:00,1852.332
1146,1991-12-04 00:00:00,1976-07-01 00:00:00,1778.5
1147,1991-12-20 00:00:00,1976-07-01 00:00:00,1779.9
1148,1996-01-19 00:00:00,1976-07-01 00:00:00,1830.5
1149,1997-05-07 00:00:00,1976-07-01 00:00:00,1830.4
1150,1999-10-28 00:00:00,1976-07-01 00:00:00,
1151,1999-10-29 00:00:00,1976-07-01 00:00:00,1837.0
1152,2003-12-10 00:00:00,1976-07-01 00:00:00,1838.3
1153,2009-07-31 00:00:00,1976-07-01 00:00:00,1837.7
1154,2013-07-31 00:00:00,1976-07-01 00:00:00,1890.5
1155,2018-07-27 00:00:00,1976-07-01 00:00:00,1886.558
1156,1991-12-04 00:00:00,1976-10-01 00:00:00,1828.1
1157,1991-12-20 00:00:00,1976-10-01 00:00:00,1829.6
1158,1996-01-19 00:00:00,1976-10-01 00:00:00,1880.8
1159,1997-05-07 00:00:00,1976-10-01 00:00:00,1880.3
1160,1999-10-28 00:00:00,1976-10-01 00:00:00,
1161,1999-10-29 00:00:00,1976-10-01 00:00:00,1885.3
1162,2009-07-31 00:00:00,1976-10-01 00:00:00,1884.5
1163,2013-07-31 00:00:00,1976-10-01 00:00:00,1938.4
1164,2017-10-27 00:00:00,1976-10-01 00:00:00,1938.413
1165,2018-07-27 00:00:00,1976-10-01 00:00:00,1934.273
1166,1991-12-04 00:00:00,1977-01-01 00:00:00,1881.7
1167,1996-01-19 00:00:00,1977-01-01 00:00:00,1933.4
1168,1997-05-07 00:00:00,1977-01-01 00:00:00,1934.4
1169,1999-10-28 00:00:00,1977-01-01 00:00:00,
1170,1999-10-29 00:00:00,1977-01-01 00:00:00,1939.1
1171,2003-12-10 00:00:00,1977-01-01 00:00:00,1939.3
1172,2009-07-31 00:00:00,1977-01-01 00:00:00,1938.5
1173,2013-07-31 00:00:00,1977-01-01 00:00:00,1992.5
1174,2017-10-27 00:00:00,1977-01-01 00:00:00,1992.534
1175,2018-07-27 00:00:00,1977-01-01 00:00:00,1988.648
1176,1991-12-04 00:00:00,1977-04-01 00:00:00,1952.9
1177,1996-01-19 00:00:00,1977-04-01 00:00:00,2005.3
1178,1997-05-07 00:00:00,1977-04-01 00:00:00,2005.1
1179,1999-10-28 00:00:00,1977-04-01 00:00:00,
1180,1999-10-29 00:00:00,1977-04-01 00:00:00,2006.6
1181,2003-12-10 00:00:00,1977-04-01 00:00:00,2006.0
1182,2009-07-31 00:00:00,1977-04-01 00:00:00,2005.2
1183,2013-07-31 00:00:00,1977-04-01 00:00:00,2060.2
1184,2017-10-27 00:00:00,1977-04-01 00:00:00,2060.165
1185,2018-07-27 00:00:00,1977-04-01 00:00:00,2055.909
1186,1991-12-04 00:00:00,1977-07-01 00:00:00,2015.1
1187,1996-01-19 00:00:00,1977-07-01 00:00:00,2067.5
1188,1997-05-07 00:00:00,1977-07-01 00:00:00,2063.2
1189,1999-10-28 00:00:00,1977-07-01 00:00:00,
1190,1999-10-29 00:00:00,1977-07-01 00:00:00,2067.5
1191,2003-12-10 00:00:00,1977-07-01 00:00:00,2066.8
1192,2009-07-31 00:00:00,1977-07-01 00:00:00,2066.0
1193,2013-07-31 00:00:00,1977-07-01 00:00:00,2122.4
1194,2017-10-27 00:00:00,1977-07-01 00:00:00,2122.387
1195,2018-07-27 00:00:00,1977-07-01 00:00:00,2118.473
1196,1991-12-04 00:00:00,1977-10-01 00:00:00,2046.8
1197,1996-01-19 00:00:00,1977-10-01 00:00:00,2101.2
1198,1997-05-07 00:00:00,1977-10-01 00:00:00,2104.7
1199,1999-10-28 00:00:00,1977-10-01 00:00:00,
1200,1999-10-29 00:00:00,1977-10-01 00:00:00,2112.4
1201,2003-12-10 00:00:00,1977-10-01 00:00:00,2111.6
1202,2009-07-31 00:00:00,1977-10-01 00:00:00,2110.8
1203,2013-07-31 00:00:00,1977-10-01 00:00:00,2168.7
1204,2017-10-27 00:00:00,1977-10-01 00:00:00,2168.716
1205,2018-07-27 00:00:00,1977-10-01 00:00:00,2164.27
1206,1991-12-04 00:00:00,1978-01-01 00:00:00,2090.2
1207,1996-01-19 00:00:00,1978-01-01 00:00:00,2144.4
1208,1997-05-07 00:00:00,1978-01-01 00:00:00,2147.7
1209,1999-10-28 00:00:00,1978-01-01 00:00:00,
1210,1999-10-29 00:00:00,1978-01-01 00:00:00,2150.4
1211,2003-12-10 00:00:00,1978-01-01 00:00:00,2150.0
1212,2009-07-31 00:00:00,1978-01-01 00:00:00,2149.1
1213,2013-07-31 00:00:00,1978-01-01 00:00:00,2208.7
1214,2017-10-27 00:00:00,1978-01-01 00:00:00,2208.688
1215,2018-07-27 00:00:00,1978-01-01 00:00:00,2202.76
1216,1991-12-04 00:00:00,1978-04-01 00:00:00,2213.9
1217,1996-01-19 00:00:00,1978-04-01 00:00:00,2274.6
1218,1997-05-07 00:00:00,1978-04-01 00:00:00,2273.7
1219,1999-10-28 00:00:00,1978-04-01 00:00:00,
1220,1999-10-29 00:00:00,1978-04-01 00:00:00,2276.6
1221,2003-12-10 00:00:00,1978-04-01 00:00:00,2275.6
1222,2009-07-31 00:00:00,1978-04-01 00:00:00,2274.7
1223,2013-07-31 00:00:00,1978-04-01 00:00:00,2336.6
1224,2017-10-27 00:00:00,1978-04-01 00:00:00,2336.563
1225,2018-07-27 00:00:00,1978-04-01 00:00:00,2331.633
1226,1991-12-04 00:00:00,1978-07-01 00:00:00,2274.7
1227,1996-01-19 00:00:00,1978-07-01 00:00:00,2334.8
1228,1997-05-07 00:00:00,1978-07-01 00:00:00,2333.9
1229,1999-10-28 00:00:00,1978-07-01 00:00:00,
1230,1999-10-29 00:00:00,1978-07-01 00:00:00,2338.5
1231,2003-12-10 00:00:00,1978-07-01 00:00:00,2336.2
1232,2009-07-31 00:00:00,1978-07-01 00:00:00,2335.2
1233,2013-07-31 00:00:00,1978-07-01 00:00:00,2398.9
1234,2017-10-27 00:00:00,1978-07-01 00:00:00,2398.866
1235,2018-07-27 00:00:00,1978-07-01 00:00:00,2395.053
1236,1991-12-04 00:00:00,1978-10-01 00:00:00,2352.0
1237,1996-01-19 00:00:00,1978-10-01 00:00:00,2411.7
1238,1997-05-07 00:00:00,1978-10-01 00:00:00,2410.2
1239,1999-10-28 00:00:00,1978-10-01 00:00:00,
1240,1999-10-29 00:00:00,1978-10-01 00:00:00,2418.0
1241,2003-12-10 00:00:00,1978-10-01 00:00:00,2417.0
1242,2009-07-31 00:00:00,1978-10-01 00:00:00,2416.0
1243,2013-07-31 00:00:00,1978-10-01 00:00:00,2482.2
1244,2017-10-27 00:00:00,1978-10-01 00:00:00,2482.159
1245,2018-07-27 00:00:00,1978-10-01 00:00:00,2476.949
1246,1991-12-04 00:00:00,1979-01-01 00:00:00,2399.2
1247,1996-01-19 00:00:00,1979-01-01 00:00:00,2464.9
1248,1997-05-07 00:00:00,1979-01-01 00:00:00,2464.5
1249,1999-10-28 00:00:00,1979-01-01 00:00:00,
1250,1999-10-29 00:00:00,1979-01-01 00:00:00,2470.9
1251,2003-12-10 00:00:00,1979-01-01 00:00:00,2464.4
1252,2009-07-31 00:00:00,1979-01-01 00:00:00,2463.3
1253,2013-07-31 00:00:00,1979-01-01 00:00:00,2531.6
1254,2017-10-27 00:00:00,1979-01-01 00:00:00,2531.555
1255,2018-07-27 00:00:00,1979-01-01 00:00:00,2526.61
1256,1991-12-04 00:00:00,1979-04-01 00:00:00,2453.3
1257,1996-01-19 00:00:00,1979-04-01 00:00:00,2522.4
1258,1997-05-07 00:00:00,1979-04-01 00:00:00,2522.3
1259,1999-10-28 00:00:00,1979-04-01 00:00:00,
1260,1999-10-29 00:00:00,1979-04-01 00:00:00,2529.3
1261,2003-12-10 00:00:00,1979-04-01 00:00:00,2527.6
1262,2009-07-31 00:00:00,1979-04-01 00:00:00,2526.4
1263,2013-07-31 00:00:00,1979-04-01 00:00:00,2595.9
1264,2017-10-27 00:00:00,1979-04-01 00:00:00,2595.909
1265,2018-07-27 00:00:00,1979-04-01 00:00:00,2591.247
1266,1991-12-04 00:00:00,1979-07-01 00:00:00,2523.3
1267,1996-01-19 00:00:00,1979-07-01 00:00:00,2592.6
1268,1997-05-07 00:00:00,1979-07-01 00:00:00,2592.8
1269,1999-10-28 00:00:00,1979-07-01 00:00:00,
1270,1999-10-29 00:00:00,1979-07-01 00:00:00,2601.5
1271,2003-12-10 00:00:00,1979-07-01 00:00:00,2600.7
1272,2009-07-31 00:00:00,1979-07-01 00:00:00,2599.7
1273,2013-07-31 00:00:00,1979-07-01 00:00:00,2670.4
1274,2017-10-27 00:00:00,1979-07-01 00:00:00,2670.388
1275,2018-07-27 00:00:00,1979-07-01 00:00:00,2667.565
1276,1991-12-04 00:00:00,1979-10-01 00:00:00,2578.8
1277,1996-01-19 00:00:00,1979-10-01 00:00:00,2650.1
1278,1997-05-07 00:00:00,1979-10-01 00:00:00,2650.4
1279,1999-10-28 00:00:00,1979-10-01 00:00:00,
1280,1999-10-29 00:00:00,1979-10-01 00:00:00,2663.8
1281,2003-12-10 00:00:00,1979-10-01 00:00:00,2660.5
1282,2009-07-31 00:00:00,1979-10-01 00:00:00,2659.4
1283,2013-07-31 00:00:00,1979-10-01 00:00:00,2730.7
1284,2017-10-27 00:00:00,1979-10-01 00:00:00,2730.705
1285,2018-07-27 00:00:00,1979-10-01 00:00:00,2723.883
1286,1991-12-04 00:00:00,1980-01-01 00:00:00,2650.1
1287,1996-01-19 00:00:00,1980-01-01 00:00:00,2722.9
1288,1997-05-07 00:00:00,1980-01-01 00:00:00,2722.3
1289,1999-10-28 00:00:00,1980-01-01 00:00:00,
1290,1999-10-29 00:00:00,1980-01-01 00:00:00,2732.9
1291,2003-12-10 00:00:00,1980-01-01 00:00:00,2725.3
1292,2009-07-31 00:00:00,1980-01-01 00:00:00,2724.1
1293,2013-07-31 00:00:00,1980-01-01 00:00:00,2796.5
1294,2017-10-27 00:00:00,1980-01-01 00:00:00,2796.523
1295,2018-07-27 00:00:00,1980-01-01 00:00:00,2789.842
1296,1991-12-04 00:00:00,1980-04-01 00:00:00,2643.9
1297,1996-01-19 00:00:00,1980-04-01 00:00:00,2719.4
1298,1999-10-28 00:00:00,1980-04-01 00:00:00,
1299,1999-10-29 00:00:00,1980-04-01 00:00:00,2736.9
1300,2003-12-10 00:00:00,1980-04-01 00:00:00,2729.3
1301,2009-07-31 00:00:00,1980-04-01 00:00:00,2728.0
1302,2013-07-31 00:00:00,1980-04-01 00:00:00,2799.9
1303,2017-10-27 00:00:00,1980-04-01 00:00:00,2799.938
